date,SCI,population,reprieve_releases,population_after_reprieve,population_change_one_day,population_change_one_week,population_change_one_month
2020-04-23,Albion,2248.0,2.0,2246.0,-5.0,-14.0,-45.0
2020-04-23,Benner,2053.0,4.0,2049.0,-6.0,-6.0,-25.0
2020-04-23,Camp Hill,2907.0,8.0,2899.0,-12.0,52.0,-28.0
2020-04-23,Cambridge Springs,1138.0,16.0,1122.0,-7.0,-31.0,-36.0
2020-04-23,Chester,1030.0,0.0,1030.0,-10.0,-18.0,-91.0
2020-04-23,Coal Township,2103.0,5.0,2098.0,-8.0,-14.0,-47.0
2020-04-23,Dallas,2138.0,2.0,2136.0,-3.0,-5.0,-50.0
2020-04-23,Frackville,1173.0,3.0,1170.0,-8.0,-9.0,-33.0
2020-04-23,Forest,2286.0,5.0,2281.0,-3.0,-9.0,-18.0
2020-04-23,Fayette,1964.0,2.0,1962.0,-4.0,-12.0,-68.0
2020-04-23,Greene,1761.0,1.0,1760.0,-2.0,-7.0,-31.0
2020-04-23,Houtzdale,2473.0,0.0,2473.0,-4.0,-7.0,-47.0
2020-04-23,Huntingdon,1996.0,1.0,1995.0,-1.0,-5.0,-39.0
2020-04-23,Laurel Highlands,1382.0,13.0,1369.0,-8.0,-25.0,-85.0
2020-04-23,Mahanoy,2311.0,0.0,2311.0,-4.0,-12.0,-57.0
2020-04-23,Mercer,1306.0,3.0,1303.0,-5.0,-15.0,-58.0
2020-04-23,Muncy,1321.0,9.0,1312.0,-14.0,-23.0,-64.0
2020-04-23,Phoenix,3066.0,8.0,3058.0,-10.0,-23.0,-140.0
2020-04-23,Pine Grove,1011.0,0.0,1011.0,-2.0,-3.0,-26.0
2020-04-23,Quehanna,318.0,0.0,318.0,-56.0,-57.0,-94.0
2020-04-23,Retreat,404.0,0.0,404.0,3.0,-80.0,213.0
2020-04-23,Rockview,2308.0,1.0,2307.0,-5.0,-9.0,-34.0
2020-04-23,Smithfield,1281.0,3.0,1278.0,-4.0,-7.0,-25.0
2020-04-23,Somerset,2314.0,0.0,2314.0,-4.0,-8.0,-52.0
2020-04-23,Waymart,1329.0,8.0,1321.0,-4.0,-13.0,-65.0
2020-04-23,SCI TOTAL,43621.0,94.0,43527.0,-186.0,-360.0,-1045.0
2020-04-23,CCC/F East,1066.0,0.0,1066.0,2.0,2.0,91.0
2020-04-23,CCC/F Central,1206.0,0.0,1206.0,0.0,-3.0,74.0
2020-04-23,CCC/F West,858.0,0.0,858.0,-7.0,-11.0,170.0
2020-04-23,CCC/F TOTAL,3130.0,0.0,3130.0,-5.0,-12.0,335.0
